timestamp,open,high,low,close,adj close,volume,dividends,stock splits,symbol,adj_open,adj_high,adj_low,adj_close,adj_volume,valid_price_relationship,valid_volume,price_change_pct,is_outlier,is_duplicate,time_diff,has_gap,is_valid
2021-02-03 05:00:00+00:00,34.9900016784668,35.290000915527344,34.779998779296875,34.84000015258789,27.14164924621582,38524200,0.0,0.0,PFE,27.258505985135784,27.49221649118539,27.09490595628977,27.14164924621582,38524200,True,True,0.004286982528818189,False,False,,False,True
2021-02-04 05:00:00+00:00,34.810001373291016,35.08000183105469,34.70000076293945,34.88999938964844,27.180604934692383,34284900,0.0,0.0,PFE,27.118283509750906,27.328623891036145,27.032588950139424,27.180604934692383,34284900,True,True,0.0022981330997246864,False,False,1 days 00:00:00,False,True
2021-02-05 05:00:00+00:00,34.91999816894531,35.08000183105469,34.779998779296875,34.91999816894531,27.203981399536133,31749600,0.0,0.0,PFE,27.203981399536133,27.328630221876338,27.094916651779947,27.203981399536133,31749600,True,True,0.0,False,False,1 days 00:00:00,False,True
2021-02-08 05:00:00+00:00,34.959999084472656,35.0099983215332,34.7400016784668,34.81999969482422,27.126073837280273,31633900,0.0,0.0,PFE,27.235138564852402,27.27408982872946,27.063752409435175,27.126073837280273,31633900,True,True,0.004004559305340991,False,False,3 days 00:00:00,True,True
2021-02-09 05:00:00+00:00,34.79999923706055,35.060001373291016,34.7599983215332,34.970001220703125,27.242937088012695,30170200,0.0,0.0,PFE,27.110499193144385,27.313050568403764,27.079336985905766,27.242937088012695,30170200,True,True,0.004885114579586919,False,False,1 days 00:00:00,False,True
2021-02-10 05:00:00+00:00,35.0,35.08000183105469,34.70000076293945,34.7400016784668,27.063753128051758,29039900,0.0,0.0,PFE,27.26630148866522,27.328625889956147,27.032590927406293,27.063753128051758,29039900,True,True,0.007428523472377232,False,False,1 days 00:00:00,False,True
2021-02-11 05:00:00+00:00,34.79999923706055,34.810001373291016,34.279998779296875,34.43000030517578,26.82225227355957,30885200,0.0,0.0,PFE,27.110495218781644,27.11828725534482,26.705395499441618,26.82225227355957,30885200,True,True,0.010632153448173993,False,False,1 days 00:00:00,False,True
2021-02-12 05:00:00+00:00,34.439998626708984,34.95000076293945,34.36000061035156,34.720001220703125,27.048175811767578,25578600,0.0,0.0,PFE,26.83004334852364,27.22735403285948,26.76772191030497,27.048175811767578,25578600,True,True,0.008130156944227994,False,False,1 days 00:00:00,False,True
2021-02-16 05:00:00+00:00,34.849998474121094,34.86000061035156,34.560001373291016,34.689998626708984,27.02479362487793,28730300,0.0,0.0,PFE,27.149439431378337,27.157231465916738,26.923520950202274,27.02479362487793,28730300,True,True,0.004591100557175692,False,False,4 days 00:00:00,True,True
2021-02-17 05:00:00+00:00,34.56999969482422,35.0,34.459999084472656,34.88999938964844,27.180604934692383,26389400,0.0,0.0,PFE,26.931313291344868,27.266299494303865,26.845618731733385,27.180604934692383,26389400,True,True,0.00925657210439978,False,False,1 days 00:00:00,False,True
2021-02-18 05:00:00+00:00,34.779998779296875,34.880001068115234,34.52000045776367,34.560001373291016,26.923524856567383,24052500,0.0,0.0,PFE,27.09491100800303,27.17281650573821,26.89236265747331,26.923524856567383,24052500,True,True,0.006325400049663456,False,False,1 days 00:00:00,False,True
2021-02-19 05:00:00+00:00,34.65999984741211,34.68000030517578,34.400001525878906,34.439998626708984,26.830034255981445,28145300,0.0,0.0,PFE,27.001423353635033,27.01700445085722,26.798875033327505,26.830034255981445,28145300,True,True,0.006347409742402275,False,False,1 days 00:00:00,False,True
2021-02-22 05:00:00+00:00,34.33000183105469,34.369998931884766,34.040000915527344,34.2599983215332,26.689817428588867,34322500,0.0,0.0,PFE,26.744352775349654,26.775512009766683,26.51843123802478,26.689817428588867,34322500,True,True,0.002039135036053499,False,False,3 days 00:00:00,True,True
2021-02-23 05:00:00+00:00,34.0,34.189998626708984,33.68000030517578,33.90999984741211,26.417144775390625,37624200,0.0,0.0,PFE,26.48725822485745,26.635274186269484,26.23796662048437,26.417144775390625,37624200,True,True,0.0026470633114085477,False,False,1 days 00:00:00,False,True
2021-02-24 05:00:00+00:00,33.869998931884766,34.04999923706055,33.66999816894531,33.75,26.292503356933594,30686100,0.0,0.0,PFE,26.38598698121237,26.52621390352595,26.230178959553854,26.292503356933594,30686100,True,True,0.003542926946236193,False,False,1 days 00:00:00,False,True
2021-02-25 05:00:00+00:00,33.81999969482422,34.11000061035156,33.540000915527344,33.81999969482422,26.34703826904297,37506100,0.0,0.0,PFE,26.34703826904297,26.572959773726655,26.128908800681412,26.34703826904297,37506100,True,True,0.0,False,False,1 days 00:00:00,False,True
2021-02-26 05:00:00+00:00,33.84000015258789,33.900001525878906,33.36000061035156,33.4900016784668,26.089956283569336,41462800,0.0,0.0,PFE,26.3626181059486,26.409361406266893,25.988680618775188,26.089956283569336,41462800,True,True,0.010342744460488067,False,False,1 days 00:00:00,False,True
2021-03-01 05:00:00+00:00,33.59000015258789,33.93000030517578,33.5099983215332,33.689998626708984,26.24576187133789,30407800,0.0,0.0,PFE,26.16785934102438,26.432732104597775,26.105534939340735,26.24576187133789,30407800,True,True,0.002977031070760192,False,False,3 days 00:00:00,True,True
2021-03-02 05:00:00+00:00,33.68000030517578,33.88999938964844,33.5,33.5099983215332,26.105533599853516,27670400,0.0,0.0,PFE,26.237971460740283,26.40156854907904,26.09774453593824,26.105533599853516,27670400,True,True,0.0050475647892572325,False,False,1 days 00:00:00,False,True
2021-03-03 05:00:00+00:00,33.5099983215332,34.45000076293945,33.439998626708984,34.38999938964844,26.791093826293945,46020200,0.0,0.0,PFE,26.105540130407267,26.837837136851547,26.05100775398588,26.791093826293945,46020200,True,True,0.02626085085625785,False,False,1 days 00:00:00,False,True
2021-03-04 05:00:00+00:00,34.2599983215332,35.09000015258789,33.84000015258789,34.20000076293945,26.643075942993164,45449600,0.0,0.0,PFE,26.6898162785004,27.336418656403758,26.362622042784064,26.643075942993164,45449600,True,True,0.0017512423097826057,False,False,1 days 00:00:00,False,True
2021-03-05 05:00:00+00:00,34.290000915527344,34.54999923706055,33.959999084472656,34.38999938964844,26.791093826293945,30589900,0.0,0.0,PFE,26.71319128048957,26.91573968265592,26.456107530110206,26.791093826293945,30589900,True,True,0.0029162575517987814,False,False,1 days 00:00:00,False,True
2021-03-08 05:00:00+00:00,34.47999954223633,34.869998931884766,34.33000183105469,34.349998474121094,26.759931564331055,24352300,0.0,0.0,PFE,26.861207251102176,27.16503133962392,26.744353432635457,26.759931564331055,24352300,True,True,0.0037703326520056755,False,False,3 days 00:00:00,True,True
2021-03-09 05:00:00+00:00,34.540000915527344,34.849998474121094,34.439998626708984,34.45000076293945,26.837831497192383,25167100,0.0,0.0,PFE,26.907944962399437,27.14944458671963,26.830039461174373,26.837831497192383,25167100,True,True,0.0026056789288454057,False,False,1 days 00:00:00,False,True
2021-03-10 05:00:00+00:00,34.63999938964844,35.13999938964844,34.52000045776367,34.93000030517578,27.211774826049805,33501800,0.0,0.0,PFE,26.985853281711627,27.375371956036084,26.89236963197542,27.211774826049805,33501800,True,True,0.008371851057653468,False,False,1 days 00:00:00,False,True
2021-03-11 05:00:00+00:00,35.06999969482422,35.119998931884766,34.65999984741211,34.709999084472656,27.040382385253906,24557900,0.0,0.0,PFE,27.320836272306465,27.3597875406657,27.001431116894672,27.040382385253906,24557900,True,True,0.010265201411013782,False,False,1 days 00:00:00,False,True
2021-03-12 05:00:00+00:00,34.560001373291016,34.97999954223633,34.5099983215332,34.939998626708984,27.219560623168945,16342400,0.0,0.0,PFE,26.92352860592263,27.250722826602647,26.88457436573486,27.219560623168945,16342400,True,True,0.010995290460597083,False,False,1 days 00:00:00,False,True
2021-03-15 04:00:00+00:00,35.0099983215332,35.43000030517578,34.959999084472656,35.40999984741211,27.585704803466797,21896100,0.0,0.0,PFE,27.274088761066892,27.601285902765873,27.23513749871461,27.585704803466797,21896100,True,True,0.011425351186974545,False,False,2 days 23:00:00,True,True
2021-03-16 04:00:00+00:00,35.470001220703125,35.86000061035156,35.310001373291016,35.83000183105469,27.912906646728516,25022400,0.0,0.0,PFE,27.63245275568799,27.93627681371812,27.507806912091237,27.912906646728516,25022400,True,True,0.01014943890504964,False,False,1 days 00:00:00,False,True
2021-03-17 04:00:00+00:00,35.83000183105469,35.959999084472656,35.119998931884766,35.790000915527344,27.88174819946289,42540100,0.0,0.0,PFE,27.912910407508477,28.01418312596904,27.359791615970366,27.88174819946289,42540100,True,True,0.0011164084142656682,False,False,1 days 00:00:00,False,True
2021-03-18 04:00:00+00:00,35.529998779296875,35.970001220703125,35.52000045776367,35.77000045776367,27.86615562438965,24729800,0.0,0.0,PFE,27.67918542487379,28.021963628687782,27.67139636196461,27.86615562438965,24729800,True,True,0.006754902524979665,False,False,1 days 00:00:00,False,True
2021-03-19 04:00:00+00:00,35.75,35.81999969482422,35.470001220703125,35.529998779296875,27.6791934967041,48348900,0.0,0.0,PFE,27.85058264859175,27.905115020230298,27.632453162037557,27.6791934967041,48348900,True,True,0.006153880299388112,False,False,1 days 00:00:00,False,True
2021-03-22 04:00:00+00:00,35.47999954223633,36.0099983215332,35.36000061035156,36.0,28.04534339904785,25427500,0.0,0.0,PFE,27.640243637779957,28.053132464625985,27.546759991884755,28.04534339904785,25427500,True,True,0.014656157397765735,False,False,3 days 00:00:00,True,True
2021-03-23 04:00:00+00:00,35.81999969482422,35.93000030517578,35.31999969482422,35.36000061035156,27.546756744384766,27970500,0.0,0.0,PFE,27.905113154562496,27.99080772477699,27.51559454216292,27.546756744384766,27970500,True,True,0.01284196226665863,False,False,1 days 00:00:00,False,True
2021-03-24 04:00:00+00:00,35.47999954223633,35.93000030517578,35.369998931884766,35.61000061035156,27.741518020629883,22883400,0.0,0.0,PFE,27.64024234211244,27.990809712525603,27.5545477658124,27.741518020629883,22883400,True,True,0.0036640662286502477,False,False,1 days 00:00:00,False,True
2021-03-25 04:00:00+00:00,35.650001525878906,35.790000915527344,35.25,35.66999816894531,27.788251876831055,24875300,0.0,0.0,PFE,27.772673750036976,27.881738468339663,27.46105772192299,27.788251876831055,24875300,True,True,0.0005609156300285252,False,False,1 days 00:00:00,False,True
2021-03-26 04:00:00+00:00,35.68000030517578,36.290000915527344,35.63999938964844,36.25,28.24009895324707,27944500,0.0,0.0,PFE,27.79604797986344,28.271261154977076,27.764885778133436,28.24009895324707,27944500,True,True,0.01597532763309797,False,False,1 days 00:00:00,False,True
2021-03-29 04:00:00+00:00,36.029998779296875,36.7400016784668,35.900001525878906,36.619998931884766,28.52834701538086,27004800,0.0,0.0,PFE,28.06871485855139,28.621833637367356,27.967442142420175,28.52834701538086,27004800,True,True,0.016375247642997685,False,False,3 days 00:00:00,True,True
2021-03-30 04:00:00+00:00,36.59000015258789,36.630001068115234,36.02000045776367,36.11000061035156,28.131038665771484,26303300,0.0,0.0,PFE,28.504976230268007,28.53613843692395,28.060925186691414,28.131038665771484,26303300,True,True,0.013118325778481292,False,False,1 days 00:00:00,False,True
2021-03-31 04:00:00+00:00,36.150001525878906,36.43000030517578,36.040000915527344,36.22999954223633,28.224515914916992,26582700,0.0,0.0,PFE,28.162194487526147,28.380323941080487,28.07649992454668,28.224515914916992,26582700,True,True,0.0022129464171710546,False,False,1 days 00:00:00,False,True
2021-04-01 04:00:00+00:00,36.29999923706055,36.45000076293945,36.02000045776367,36.29999923706055,28.279052734375,21319900,0.0,0.0,PFE,28.279052734375,28.395909515359048,28.060923246448926,28.279052734375,21319900,True,True,0.0,False,False,1 days 00:00:00,False,True
2021-04-05 04:00:00+00:00,36.439998626708984,36.56999969482422,36.099998474121094,36.279998779296875,28.263469696044922,22096900,0.0,0.0,PFE,28.38811553372021,28.48939120551613,28.123242757186322,28.263469696044922,22096900,True,True,0.004390775341435831,False,False,4 days 00:00:00,True,True
2021-04-06 04:00:00+00:00,36.2599983215332,36.400001525878906,36.0,36.04999923706055,28.084287643432617,20722900,0.0,0.0,PFE,28.247884725762777,28.356952419106992,28.04533638170507,28.084287643432617,20722900,True,True,0.00579148081063057,False,False,1 days 00:00:00,False,True
2021-04-07 04:00:00+00:00,36.029998779296875,36.2400016784668,35.7599983215332,35.90999984741211,27.975231170654297,21933800,0.0,0.0,PFE,28.068714820723148,28.2323149230832,27.858374379224493,27.975231170654297,21933800,True,True,0.003330528336118567,False,False,1 days 00:00:00,False,True
2021-04-08 04:00:00+00:00,35.959999084472656,36.150001525878906,35.869998931884766,35.959999084472656,28.014177322387695,18129400,0.0,0.0,PFE,28.014177322387695,28.162196294043888,27.944063854706105,28.014177322387695,18129400,True,True,0.0,False,False,1 days 00:00:00,False,True
2021-04-09 04:00:00+00:00,35.900001525878906,36.810001373291016,35.900001525878906,36.599998474121094,28.512760162353516,31686700,0.0,0.0,PFE,27.967436503017268,28.676360231945452,27.967436503017268,28.512760162353516,31686700,True,True,0.019498521406401254,False,False,1 days 00:00:00,False,True
2021-04-12 04:00:00+00:00,36.47999954223633,37.029998779296875,36.33000183105469,36.970001220703125,28.801006317138672,29944900,0.0,0.0,PFE,28.419276780461573,28.847746647325724,28.30242298320285,28.801006317138672,29944900,True,True,0.01343206372301282,False,False,3 days 00:00:00,True,True
2021-04-13 04:00:00+00:00,37.40999984741211,37.650001525878906,36.88999938964844,37.15999984741211,28.94902229309082,33967400,0.0,0.0,PFE,29.143781593494225,29.330751829469573,28.73868189204021,28.94902229309082,33967400,True,True,0.006682705186305798,False,False,1 days 00:00:00,False,True
2021-04-14 04:00:00+00:00,37.16999816894531,37.380001068115234,36.959999084472656,37.16999816894531,28.956806182861328,23842900,0.0,0.0,PFE,28.956806182861328,29.120406224525652,28.79320911298755,28.956806182861328,23842900,True,True,0.0,False,False,1 days 00:00:00,False,True
