timestamp,open,high,low,close,adj close,volume,dividends,stock splits,symbol,adj_open,adj_high,adj_low,adj_close,adj_volume,valid_price_relationship,valid_volume,price_change_pct,is_outlier,is_duplicate,time_diff,has_gap,is_valid
2021-02-03 05:00:00+00:00,30.90999984741211,31.729999542236328,30.8799991607666,31.579999923706055,27.98731803894043,49404900,0.0,0.0,BAC,27.39354016475884,28.120253030696876,27.366952490263497,27.98731803894043,49404900,True,True,0.021675835638997585,False,False,,False,True
2021-02-04 05:00:00+00:00,31.799999237060547,32.529998779296875,31.780000686645508,32.5,28.80265235900879,51751900,0.0,0.0,BAC,28.182286862824604,28.829238340894406,28.16456343835419,28.80265235900879,51751900,True,True,0.022012603136281023,False,False,1 days 00:00:00,False,True
2021-02-05 05:00:00+00:00,32.88999938964844,32.90999984741211,32.31999969482422,32.369998931884766,28.687437057495117,42008800,0.0,0.0,BAC,29.14827984075731,29.166004953273493,28.643125966564423,28.687437057495117,42008800,True,True,0.015810290891258974,False,False,1 days 00:00:00,False,True
2021-02-08 05:00:00+00:00,32.43000030517578,33.279998779296875,32.400001525878906,33.09000015258789,29.325532913208008,46014100,0.0,0.0,BAC,28.740617616781744,29.493916441625213,28.714031633536962,29.325532913208008,46014100,True,True,0.02035152146781739,False,False,3 days 00:00:00,True,True
2021-02-09 05:00:00+00:00,32.970001220703125,33.02000045776367,32.59000015258789,32.95000076293945,29.201457977294922,35868600,0.0,0.0,BAC,29.21918309151008,29.263494186688035,28.882412682861858,29.201457977294922,35868600,True,True,0.0006066259333685685,False,False,1 days 00:00:00,False,True
2021-02-10 05:00:00+00:00,33.119998931884766,33.41999816894531,32.86000061035156,32.97999954223633,29.228050231933594,45031900,0.0,0.0,BAC,29.35212267735144,29.617992686206897,29.12170290453553,29.228050231933594,45031900,True,True,0.004227034847928678,False,False,1 days 00:00:00,False,True
2021-02-11 05:00:00+00:00,32.970001220703125,33.310001373291016,32.54999923706055,32.880001068115234,29.139421463012695,29479900,0.0,0.0,BAC,29.219182785786412,29.520502962851573,28.846962152602472,29.139421463012695,29479900,True,True,0.002729758849125431,False,False,1 days 00:00:00,False,True
2021-02-12 05:00:00+00:00,33.0,33.45000076293945,32.90999984741211,33.369998931884766,29.573673248291016,37468300,0.0,0.0,BAC,29.24576710912355,29.644573700391888,29.16600579086988,29.573673248291016,37468300,True,True,0.011212088844992897,False,False,1 days 00:00:00,False,True
2021-02-16 05:00:00+00:00,33.97999954223633,34.560001373291016,33.70000076293945,34.27000045776367,30.371294021606445,52802600,0.0,0.0,BAC,30.114284889585242,30.628303153627645,29.866140006651932,30.371294021606445,52802600,True,True,0.008534459076930814,False,False,4 days 00:00:00,True,True
2021-02-17 05:00:00+00:00,34.040000915527344,34.560001373291016,33.790000915527344,34.40999984741211,30.4953670501709,45455300,0.0,0.0,BAC,30.167460822736093,30.628303743284746,29.945901921360043,30.4953670501709,45455300,True,True,0.010869533546809943,False,False,1 days 00:00:00,False,True
2021-02-18 05:00:00+00:00,34.060001373291016,34.650001525878906,34.02000045776367,34.189998626708984,30.30038833618164,37541700,0.0,0.0,BAC,30.18518016363365,30.708059206040335,30.149729934825086,30.30038833618164,37541700,True,True,0.0038167130997214015,False,False,1 days 00:00:00,False,True
2021-02-19 05:00:00+00:00,34.20000076293945,34.72999954223633,34.18000030517578,34.540000915527344,30.610570907592773,54514100,0.0,0.0,BAC,30.309250742464886,30.778954413124357,30.291525629137404,30.610570907592773,54514100,True,True,0.009941524707693251,False,False,1 days 00:00:00,False,True
2021-02-22 05:00:00+00:00,34.45000076293945,35.25,34.40999984741211,35.150001525878906,31.151180267333984,56783400,0.0,0.0,BAC,30.53081471948205,31.23980246814701,30.495364486868738,31.151180267333984,56783400,True,True,0.020319325034456846,False,False,3 days 00:00:00,True,True
2021-02-23 05:00:00+00:00,35.41999816894531,35.88999938964844,35.13999938964844,35.52000045776367,31.479080200195312,67440700,0.0,0.0,BAC,31.390454636306046,31.80698633478663,31.142309818855274,31.479080200195312,67440700,True,True,0.0028233284581600277,False,False,1 days 00:00:00,False,True
2021-02-24 05:00:00+00:00,35.7400016784668,36.52000045776367,35.599998474121094,36.380001068115234,32.24125289916992,58139500,0.0,0.0,BAC,31.674062641579347,32.365325345427784,31.549986814600878,32.24125289916992,58139500,True,True,0.017907088964521076,False,False,1 days 00:00:00,False,True
2021-02-25 05:00:00+00:00,36.959999084472656,37.029998779296875,35.7599983215332,35.93000030517578,31.842445373535156,74762000,0.0,0.0,BAC,32.75526695956348,32.81730318109625,31.691783563583776,31.842445373535156,74762000,True,True,0.027867933030593334,False,False,1 days 00:00:00,False,True
2021-02-26 05:00:00+00:00,35.72999954223633,36.029998779296875,34.68000030517578,34.709999084472656,30.7612247467041,70933300,0.0,0.0,BAC,31.66518510828894,31.93105500740938,30.734638771007816,30.7612247467041,70933300,True,True,0.028547452304272556,False,False,1 days 00:00:00,False,True
2021-03-01 05:00:00+00:00,35.52000045776367,36.04999923706055,35.2400016784668,35.790000915527344,31.71837043762207,45901700,0.0,0.0,BAC,31.47908643877869,31.94879018796,31.23094157215011,31.71837043762207,45901700,True,True,0.007601364140879603,False,False,3 days 00:00:00,True,True
