timestamp,open,high,low,close,adj close,volume,dividends,stock splits,symbol,adj_open,adj_high,adj_low,adj_close,adj_volume
2021-02-03 05:00:00+00:00,139.6999969482422,140.05999755859375,138.00999450683594,138.6300048828125,129.09637451171875,4678600,0.0,0.0,NKE,130.09278287598337,130.42802612767105,128.51900245026724,129.09637451171875,4678600
2021-02-04 05:00:00+00:00,139.5500030517578,141.0500030517578,138.9199981689453,140.6300048828125,130.95884704589844,4533700,0.0,0.0,NKE,129.95311718959758,131.3499618439979,129.36643788772906,130.95884704589844,4533700
2021-02-05 05:00:00+00:00,141.33999633789062,145.57000732421875,141.2899932861328,145.11000061035156,135.13079833984375,6151500,0.0,0.0,NKE,131.6200569371873,135.55917043153352,131.57349259100133,135.13079833984375,6151500
2021-02-08 05:00:00+00:00,145.14999389648438,145.8800048828125,142.8000030517578,143.41000366210938,133.54766845703125,6304300,0.0,0.0,NKE,135.16799920805946,135.84780718994782,132.97961771308346,133.54766845703125,6304300
2021-02-09 05:00:00+00:00,143.60000610351562,144.22000122070312,141.6999969482422,141.7899932861328,132.03909301757812,3436300,0.0,0.0,NKE,133.72463122248607,134.3019892648379,131.95528572938676,132.03909301757812,3436300
2021-02-10 05:00:00+00:00,142.4499969482422,142.60000610351562,140.89999389648438,142.4600067138672,132.66302490234375,4125700,0.0,0.0,NKE,132.65370350880315,132.79339652693974,131.21029424470657,132.66302490234375,4125700
2021-02-11 05:00:00+00:00,143.0,144.35000610351562,142.41000366210938,143.5399932861328,133.6687469482422,3828700,0.0,0.0,NKE,133.1658890041572,134.4230551785327,132.61646671853202,133.6687469482422,3828700
2021-02-12 05:00:00+00:00,143.11000061035156,143.4499969482422,141.39999389648438,142.1199951171875,132.34640502929688,3637000,0.0,0.0,NKE,133.26832785846307,133.58494265292492,131.67591828252918,132.34640502929688,3637000
2021-02-16 05:00:00+00:00,143.3699951171875,143.3699951171875,141.02999877929688,141.7100067138672,131.96456909179688,4873400,0.0,0.0,NKE,133.51039961866897,133.51039961866897,131.33132549703953,131.96456909179688,4873400
2021-02-17 05:00:00+00:00,141.3000030517578,144.55999755859375,140.2100067138672,143.99000549316406,134.08779907226562,6437100,0.0,0.0,NKE,131.58278835550232,134.6185927289528,130.5677511698032,134.08779907226562,6437100
2021-02-18 05:00:00+00:00,142.97999572753906,145.38999938964844,141.2100067138672,145.08999633789062,135.1121368408203,4486800,0.0,0.0,NKE,133.1472412698251,135.39150864042645,131.49897465008482,135.1121368408203,4486800
