timestamp,open,high,low,close,adj close,volume,dividends,stock splits,symbol,adj_open,adj_high,adj_low,adj_close,adj_volume
2021-02-03 05:00:00+00:00,160.94000244140625,161.52000427246094,159.57000732421875,160.5,139.24803161621094,8601900,0.0,0.0,JNJ,139.6297728864424,140.1329760846241,138.44118021733223,139.24803161621094,8601900
2021-02-04 05:00:00+00:00,161.0,162.08999633789062,159.75999450683594,161.99000549316406,140.54074096679688,7758100,0.0,0.0,JNJ,139.6818231271012,140.62749192013493,138.60600804652498,140.54074096679688,7758100
2021-02-05 05:00:00+00:00,164.86000061035156,165.44000244140625,163.86000061035156,164.4499969482422,142.67503356933594,9495300,0.0,0.0,JNJ,143.03074829928767,143.53395159665257,142.16315914625022,142.67503356933594,9495300
2021-02-08 05:00:00+00:00,165.02999877929688,165.9199981689453,163.8800048828125,164.9199981689453,143.0827178955078,6035300,0.0,0.0,JNJ,143.17815317609242,143.95030654142164,142.18043152863237,143.0827178955078,6035300
2021-02-09 05:00:00+00:00,165.1999969482422,166.58999633789062,164.97000122070312,166.27000427246094,144.25396728515625,5544200,0.0,0.0,JNJ,143.32564108333696,144.53158876679382,143.12609940231448,144.25396728515625,5544200
2021-02-10 05:00:00+00:00,167.88999938964844,167.94000244140625,165.6999969482422,166.80999755859375,144.72251892089844,5921300,0.0,0.0,JNJ,145.65951662917138,145.7028987268276,143.75949460170327,144.72251892089844,5921300
2021-02-11 05:00:00+00:00,167.0,167.3800048828125,165.60000610351562,166.05999755859375,144.07179260253906,4871300,0.0,0.0,JNJ,144.88732818470945,145.21701616176242,143.6727091719159,144.07179260253906,4871300
2021-02-12 05:00:00+00:00,164.39999389648438,166.85000610351562,164.0,166.5800018310547,144.52294921875,4413100,0.0,0.0,JNJ,142.63159868110316,144.75720191012223,142.28456844365576,144.52294921875,4413100
2021-02-16 05:00:00+00:00,166.5800018310547,167.0500030517578,164.63999938964844,165.07000732421875,143.21287536621094,5656100,0.0,0.0,JNJ,144.52292955846897,144.93069731309393,142.83980533526858,143.21287536621094,5656100
2021-02-17 05:00:00+00:00,164.97000122070312,166.08999633789062,164.36000061035156,165.66000366210938,143.7247772216797,6676700,0.0,0.0,JNJ,143.12613877557774,144.0978340861457,142.59690902856718,143.7247772216797,6676700
2021-02-18 05:00:00+00:00,164.9600067138672,166.16000366210938,164.3000030517578,165.74000549316406,143.79417419433594,5189100,0.0,0.0,JNJ,143.11745598132606,144.1585599060832,142.54484418928547,143.79417419433594,5189100
2021-02-19 05:00:00+00:00,165.60000610351562,165.9600067138672,162.91000366210938,162.97999572753906,141.39964294433594,8190900,0.0,0.0,JNJ,143.672734988668,143.9850675392747,141.3389186019618,141.39964294433594,8190900
2021-02-22 05:00:00+00:00,161.8699951171875,162.5399932861328,160.2899932861328,161.8699951171875,141.3123016357422,6447100,1.01,0.0,JNJ,141.3123016357422,141.89720919243206,139.93296202945268,141.3123016357422,6447100
2021-02-23 05:00:00+00:00,161.47999572753906,163.19000244140625,160.39999389648438,160.44000244140625,140.06394958496094,7042800,0.0,0.0,JNJ,140.97186260528642,142.46469662745312,140.02902216827164,140.06394958496094,7042800
2021-02-24 05:00:00+00:00,162.39999389648438,164.38999938964844,160.9199981689453,162.58999633789062,141.94088745117188,10286100,0.0,0.0,JNJ,141.7750155294145,143.51228812978658,140.48298089184507,141.94088745117188,10286100
2021-02-25 05:00:00+00:00,163.1300048828125,163.6999969482422,161.99000549316406,162.75999450683594,142.08929443359375,9719700,0.0,0.0,JNJ,142.41231308086589,142.9099155209191,141.41709487985352,142.08929443359375,9719700
2021-02-26 05:00:00+00:00,162.0,162.41000366210938,157.97000122070312,158.4600067138672,138.3354034423828,14417500,0.0,0.0,JNJ,141.425813505944,141.78374623097014,137.90762921094387,138.3354034423828,14417500
2021-03-01 05:00:00+00:00,161.4499969482422,161.52999877929688,159.08999633789062,159.32000732421875,139.08619689941406,10551400,0.0,0.0,JNJ,140.9456755751698,141.01551708856957,138.88539755304973,139.08619689941406,10551400
2021-03-02 05:00:00+00:00,159.77999877929688,160.77999877929688,158.60000610351562,159.02000427246094,138.8242950439453,7610900,0.0,0.0,JNJ,139.48776944222288,140.36076838143867,138.4576370879835,138.8242950439453,7610900
2021-03-03 05:00:00+00:00,158.25,158.89999389648438,156.05999755859375,156.22000122070312,136.37989807128906,8499600,0.0,0.0,JNJ,138.15208488758682,138.71952888103718,136.2402150412097,136.37989807128906,8499600
2021-03-04 05:00:00+00:00,155.99000549316406,156.10000610351562,151.47000122070312,153.07000732421875,133.62994384765625,11033200,0.0,0.0,JNJ,136.1790989576115,136.27512936645152,132.23314032287539,133.62994384765625,11033200
2021-03-05 05:00:00+00:00,153.97999572753906,156.69000244140625,153.1300048828125,156.10000610351562,136.275146484375,8331600,0.0,0.0,JNJ,134.42437958342424,136.790212686986,133.68233844091026,136.275146484375,8331600
